DateTime,Date,Time,Year,Month,Day,Hour,Open,High,Low,Close,Volume,Price_Change,Price_Change_Percent
2024-07-07 20:00:00-04:00,2024-07-07,20:00:00,2024,7,7,20,2394.300048828125,2396.0,2392.699951171875,2395.0,2977,0.800048828125,0.03341612415175277
2024-07-07 21:00:00-04:00,2024-07-07,21:00:00,2024,7,7,21,2394.89990234375,2399.300048828125,2392.10009765625,2394.699951171875,6574,-0.300048828125,-0.01252813478601622
2024-07-07 22:00:00-04:00,2024-07-07,22:00:00,2024,7,7,22,2394.60009765625,2395.39990234375,2389.300048828125,2391.10009765625,3251,-3.599853515625,-0.15032586917050894
2024-07-07 23:00:00-04:00,2024-07-07,23:00:00,2024,7,7,23,2391.0,2392.39990234375,2388.800048828125,2390.60009765625,2789,-0.5,-0.020910876984614468
2024-07-08 00:00:00-04:00,2024-07-08,00:00:00,2024,7,8,0,2391.199951171875,2393.199951171875,2390.10009765625,2393.10009765625,1621,2.5,0.1045762527346561
2024-07-08 01:00:00-04:00,2024-07-08,01:00:00,2024,7,8,1,2393.0,2394.699951171875,2389.60009765625,2390.699951171875,3999,-2.400146484375,-0.1002944459667865
2024-07-08 02:00:00-04:00,2024-07-08,02:00:00,2024,7,8,2,2390.800048828125,2392.199951171875,2384.699951171875,2385.0,6165,-5.699951171875,-0.23842185503375468
2024-07-08 03:00:00-04:00,2024-07-08,03:00:00,2024,7,8,3,2385.0,2389.199951171875,2384.699951171875,2385.800048828125,5510,0.800048828125,0.033545024240044796
2024-07-08 04:00:00-04:00,2024-07-08,04:00:00,2024,7,8,4,2385.800048828125,2386.800048828125,2379.699951171875,2380.800048828125,7910,-5.0,-0.20957330445423583
2024-07-08 05:00:00-04:00,2024-07-08,05:00:00,2024,7,8,5,2380.699951171875,2381.800048828125,2376.10009765625,2378.0,9604,-2.800048828125,-0.11760957538216044
2024-07-08 06:00:00-04:00,2024-07-08,06:00:00,2024,7,8,6,2378.0,2382.199951171875,2377.39990234375,2381.89990234375,5178,3.89990234375,0.16399925751682254
2024-07-08 07:00:00-04:00,2024-07-08,07:00:00,2024,7,8,7,2381.89990234375,2383.5,2380.5,2383.199951171875,6413,1.300048828125,0.05458033004854812
2024-07-08 08:00:00-04:00,2024-07-08,08:00:00,2024,7,8,8,2383.10009765625,2385.199951171875,2377.300048828125,2380.5,12041,-2.699951171875,-0.11329100483353782
2024-07-08 09:00:00-04:00,2024-07-08,09:00:00,2024,7,8,9,2380.39990234375,2384.699951171875,2377.800048828125,2383.199951171875,14083,2.699951171875,0.11341949892353931
2024-07-08 10:00:00-04:00,2024-07-08,10:00:00,2024,7,8,10,2383.10009765625,2387.39990234375,2380.800048828125,2380.89990234375,29835,-2.300048828125,-0.09651094642705305
2024-07-08 11:00:00-04:00,2024-07-08,11:00:00,2024,7,8,11,2380.800048828125,2382.60009765625,2358.300048828125,2362.89990234375,47662,-18.0,-0.756016663375092
2024-07-08 12:00:00-04:00,2024-07-08,12:00:00,2024,7,8,12,2362.800048828125,2366.39990234375,2358.300048828125,2366.199951171875,17578,3.300048828125,0.13966096595339206
2024-07-08 13:00:00-04:00,2024-07-08,13:00:00,2024,7,8,13,2366.199951171875,2367.300048828125,2362.89990234375,2364.800048828125,19497,-1.39990234375,-0.059162470316875826
2024-07-08 14:00:00-04:00,2024-07-08,14:00:00,2024,7,8,14,2364.699951171875,2365.699951171875,2362.199951171875,2364.10009765625,4374,-0.699951171875,-0.02959874650805272
2024-07-08 15:00:00-04:00,2024-07-08,15:00:00,2024,7,8,15,2364.10009765625,2367.39990234375,2363.5,2366.800048828125,3890,2.699951171875,0.1142062967025792
2024-07-08 16:00:00-04:00,2024-07-08,16:00:00,2024,7,8,16,2366.800048828125,2367.39990234375,2365.39990234375,2366.39990234375,1368,-0.400146484375,-0.016906645095482453
2024-07-08 18:00:00-04:00,2024-07-08,18:00:00,2024,7,8,18,2366.5,2367.199951171875,2365.800048828125,2366.89990234375,0,0.5,0.021129142183662353
2024-07-08 19:00:00-04:00,2024-07-08,19:00:00,2024,7,8,19,2367.0,2369.300048828125,2366.89990234375,2368.800048828125,1437,1.900146484375,0.08027996800765713
2024-07-08 20:00:00-04:00,2024-07-08,20:00:00,2024,7,8,20,2369.0,2370.89990234375,2367.800048828125,2368.89990234375,4215,0.099853515625,0.0042153627814345285
2024-07-08 21:00:00-04:00,2024-07-08,21:00:00,2024,7,8,21,2368.89990234375,2372.5,2368.39990234375,2370.5,3394,1.60009765625,0.06754602229781526
2024-07-08 22:00:00-04:00,2024-07-08,22:00:00,2024,7,8,22,2370.300048828125,2373.60009765625,2367.39990234375,2370.89990234375,4270,0.39990234375,0.01686995755114662
2024-07-08 23:00:00-04:00,2024-07-08,23:00:00,2024,7,8,23,2370.800048828125,2374.800048828125,2370.199951171875,2374.39990234375,3593,3.5,0.14762327150716903
2024-07-09 00:00:00-04:00,2024-07-09,00:00:00,2024,7,9,0,2374.5,2375.5,2373.10009765625,2374.0,3383,-0.39990234375,-0.0168422489975395
2024-07-09 01:00:00-04:00,2024-07-09,01:00:00,2024,7,9,1,2374.10009765625,2375.0,2370.89990234375,2371.5,3231,-2.5,-0.1053074978938473
2024-07-09 02:00:00-04:00,2024-07-09,02:00:00,2024,7,9,2,2371.5,2372.300048828125,2369.300048828125,2371.0,3438,-0.5,-0.021083702298119178
2024-07-09 03:00:00-04:00,2024-07-09,03:00:00,2024,7,9,3,2370.89990234375,2371.300048828125,2365.10009765625,2365.89990234375,5891,-5.10009765625,-0.21510323307676327
2024-07-09 04:00:00-04:00,2024-07-09,04:00:00,2024,7,9,4,2365.89990234375,2369.300048828125,2365.199951171875,2368.5,5890,2.60009765625,0.10989888683263782
2024-07-09 05:00:00-04:00,2024-07-09,05:00:00,2024,7,9,5,2368.800048828125,2372.5,2368.60009765625,2371.300048828125,5939,2.800048828125,0.11822034317605645
2024-07-09 06:00:00-04:00,2024-07-09,06:00:00,2024,7,9,6,2371.39990234375,2372.60009765625,2369.0,2370.199951171875,3674,-1.10009765625,-0.04639217448646482
2024-07-09 07:00:00-04:00,2024-07-09,07:00:00,2024,7,9,7,2370.0,2370.0,2364.199951171875,2367.699951171875,6072,-2.5,-0.10547633328420458
2024-07-09 08:00:00-04:00,2024-07-09,08:00:00,2024,7,9,8,2367.60009765625,2368.300048828125,2362.800048828125,2367.0,16027,-0.699951171875,-0.02956249467034322
2024-07-09 09:00:00-04:00,2024-07-09,09:00:00,2024,7,9,9,2366.89990234375,2375.199951171875,2366.39990234375,2374.5,29778,7.5,0.3168567807350975
2024-07-09 10:00:00-04:00,2024-07-09,10:00:00,2024,7,9,10,2374.39990234375,2378.300048828125,2360.699951171875,2361.60009765625,24695,-12.89990234375,-0.5432681551379215
2024-07-09 11:00:00-04:00,2024-07-09,11:00:00,2024,7,9,11,2361.60009765625,2369.5,2356.0,2369.0,56492,7.39990234375,0.3133427353383844
2024-07-09 12:00:00-04:00,2024-07-09,12:00:00,2024,7,9,12,2369.0,2370.199951171875,2363.10009765625,2364.10009765625,13094,-4.89990234375,-0.20683420615238424
2024-07-09 13:00:00-04:00,2024-07-09,13:00:00,2024,7,9,13,2364.10009765625,2369.300048828125,2364.10009765625,2368.60009765625,19274,4.5,0.19034727017106512
2024-07-09 14:00:00-04:00,2024-07-09,14:00:00,2024,7,9,14,2368.60009765625,2372.300048828125,2367.800048828125,2371.39990234375,7333,2.7998046875,0.11820503977308938
2024-07-09 15:00:00-04:00,2024-07-09,15:00:00,2024,7,9,15,2371.39990234375,2372.39990234375,2369.60009765625,2370.39990234375,3832,-1.0,-0.04216918449779783
2024-07-09 16:00:00-04:00,2024-07-09,16:00:00,2024,7,9,16,2370.5,2371.89990234375,2370.5,2371.10009765625,1600,0.7001953125,0.029539121724053707
2024-07-09 18:00:00-04:00,2024-07-09,18:00:00,2024,7,9,18,2371.0,2371.39990234375,2370.0,2371.10009765625,0,0.0,0.0
2024-07-09 19:00:00-04:00,2024-07-09,19:00:00,2024,7,9,19,2371.10009765625,2372.699951171875,2370.89990234375,2371.5,2682,0.39990234375,0.01686568796253063
2024-07-09 20:00:00-04:00,2024-07-09,20:00:00,2024,7,9,20,2371.5,2373.300048828125,2370.800048828125,2371.300048828125,1632,-0.199951171875,-0.008431421963950303
2024-07-09 21:00:00-04:00,2024-07-09,21:00:00,2024,7,9,21,2371.199951171875,2376.300048828125,2369.699951171875,2374.5,6616,3.199951171875,0.13494501353619182
2024-07-09 22:00:00-04:00,2024-07-09,22:00:00,2024,7,9,22,2374.60009765625,2376.800048828125,2373.199951171875,2375.699951171875,2286,1.199951171875,0.05053489879447426
2024-07-09 23:00:00-04:00,2024-07-09,23:00:00,2024,7,9,23,2375.800048828125,2376.199951171875,2372.800048828125,2374.5,1617,-1.199951171875,-0.05050937393348276
2024-07-10 00:00:00-04:00,2024-07-10,00:00:00,2024,7,10,0,2374.5,2375.300048828125,2372.89990234375,2374.199951171875,1809,-0.300048828125,-0.012636295141077447
2024-07-10 01:00:00-04:00,2024-07-10,01:00:00,2024,7,10,1,2374.0,2376.800048828125,2373.800048828125,2374.800048828125,1980,0.60009765625,0.025275784204858986
2024-07-10 02:00:00-04:00,2024-07-10,02:00:00,2024,7,10,2,2374.89990234375,2379.10009765625,2373.5,2378.300048828125,3766,3.5,0.14738082903977823
2024-07-10 03:00:00-04:00,2024-07-10,03:00:00,2024,7,10,3,2378.39990234375,2381.5,2377.800048828125,2379.199951171875,4690,0.89990234375,0.0378380492483954
2024-07-10 04:00:00-04:00,2024-07-10,04:00:00,2024,7,10,4,2379.10009765625,2380.800048828125,2377.800048828125,2379.300048828125,2865,0.10009765625,0.004207198146621849
2024-07-10 05:00:00-04:00,2024-07-10,05:00:00,2024,7,10,5,2379.300048828125,2380.800048828125,2378.10009765625,2378.39990234375,2743,-0.900146484375,-0.03783240725853121
2024-07-10 06:00:00-04:00,2024-07-10,06:00:00,2024,7,10,6,2378.5,2382.0,2378.300048828125,2379.10009765625,3400,0.7001953125,0.02943976375924251
2024-07-10 07:00:00-04:00,2024-07-10,07:00:00,2024,7,10,7,2379.10009765625,2385.0,2379.10009765625,2384.89990234375,10399,5.7998046875,0.24378144884336095
2024-07-10 08:00:00-04:00,2024-07-10,08:00:00,2024,7,10,8,2385.0,2388.60009765625,2383.800048828125,2384.5,13496,-0.39990234375,-0.01676809761940179
2024-07-10 09:00:00-04:00,2024-07-10,09:00:00,2024,7,10,9,2384.5,2393.39990234375,2382.800048828125,2390.0,21948,5.5,0.23065632208010278
2024-07-10 10:00:00-04:00,2024-07-10,10:00:00,2024,7,10,10,2389.89990234375,2391.699951171875,2380.39990234375,2381.300048828125,17970,-8.699951171875,-0.36401469338389614
2024-07-10 11:00:00-04:00,2024-07-10,11:00:00,2024,7,10,11,2381.300048828125,2387.39990234375,2380.5,2385.39990234375,9803,4.099853515625,0.17216870749414692
2024-07-10 12:00:00-04:00,2024-07-10,12:00:00,2024,7,10,12,2385.5,2387.89990234375,2383.10009765625,2384.300048828125,5414,-1.099853515625,-0.04610772032581645
2024-07-10 13:00:00-04:00,2024-07-10,13:00:00,2024,7,10,13,2384.199951171875,2385.0,2376.89990234375,2379.5,21740,-4.800048828125,-0.2013189921496794
2024-07-10 14:00:00-04:00,2024-07-10,14:00:00,2024,7,10,14,2379.39990234375,2380.199951171875,2376.300048828125,2378.89990234375,3808,-0.60009765625,-0.02521948544862429
2024-07-10 15:00:00-04:00,2024-07-10,15:00:00,2024,7,10,15,2379.0,2379.0,2376.89990234375,2378.39990234375,3289,-0.5,-0.0210181184801983
2024-07-10 16:00:00-04:00,2024-07-10,16:00:00,2024,7,10,16,2378.5,2379.0,2377.39990234375,2377.89990234375,1710,-0.5,-0.0210225370219419
2024-07-10 18:00:00-04:00,2024-07-10,18:00:00,2024,7,10,18,2377.39990234375,2378.5,2376.800048828125,2378.300048828125,0,0.400146484375,0.016827726178902935
2024-07-10 19:00:00-04:00,2024-07-10,19:00:00,2024,7,10,19,2378.300048828125,2378.5,2377.800048828125,2378.39990234375,1069,0.099853515625,0.0041985247266840275
2024-07-10 20:00:00-04:00,2024-07-10,20:00:00,2024,7,10,20,2378.5,2380.10009765625,2377.10009765625,2379.89990234375,2321,1.5,0.0630676110658257
2024-07-10 21:00:00-04:00,2024-07-10,21:00:00,2024,7,10,21,2380.0,2381.89990234375,2378.60009765625,2381.5,2792,1.60009765625,0.06723382166931025
2024-07-10 22:00:00-04:00,2024-07-10,22:00:00,2024,7,10,22,2381.5,2383.5,2379.60009765625,2382.699951171875,3210,1.199951171875,0.05038636035585853
2024-07-10 23:00:00-04:00,2024-07-10,23:00:00,2024,7,10,23,2382.699951171875,2385.39990234375,2382.300048828125,2383.800048828125,2518,1.10009765625,0.046170213572582774
2024-07-11 00:00:00-04:00,2024-07-11,00:00:00,2024,7,11,0,2383.89990234375,2387.60009765625,2383.800048828125,2387.10009765625,2562,3.300048828125,0.13843647791462743
2024-07-11 01:00:00-04:00,2024-07-11,01:00:00,2024,7,11,1,2387.199951171875,2388.199951171875,2386.39990234375,2387.699951171875,2704,0.599853515625,0.025128963641440905
2024-07-11 02:00:00-04:00,2024-07-11,02:00:00,2024,7,11,2,2387.60009765625,2388.39990234375,2383.60009765625,2386.89990234375,4264,-0.800048828125,-0.03350709236863425
2024-07-11 03:00:00-04:00,2024-07-11,03:00:00,2024,7,11,3,2386.89990234375,2387.10009765625,2383.89990234375,2385.10009765625,4282,-1.7998046875,-0.07540344216917516
2024-07-11 04:00:00-04:00,2024-07-11,04:00:00,2024,7,11,4,2385.0,2389.39990234375,2384.699951171875,2386.800048828125,10160,1.699951171875,0.07127378735782841
2024-07-11 05:00:00-04:00,2024-07-11,05:00:00,2024,7,11,5,2386.800048828125,2390.0,2386.800048828125,2389.5,4532,2.699951171875,0.11312012387467707
2024-07-11 06:00:00-04:00,2024-07-11,06:00:00,2024,7,11,6,2389.5,2389.60009765625,2386.0,2387.800048828125,8383,-1.699951171875,-0.07114254747332405
2024-07-11 07:00:00-04:00,2024-07-11,07:00:00,2024,7,11,7,2387.800048828125,2388.800048828125,2384.300048828125,2386.199951171875,5185,-1.60009765625,-0.06701137547238112
2024-07-11 08:00:00-04:00,2024-07-11,08:00:00,2024,7,11,8,2386.0,2415.5,2383.10009765625,2411.800048828125,66626,25.60009765625,1.0728395851185013
2024-07-11 09:00:00-04:00,2024-07-11,09:00:00,2024,7,11,9,2411.89990234375,2418.699951171875,2401.199951171875,2412.199951171875,48315,0.39990234375,0.016581073706523064
2024-07-11 10:00:00-04:00,2024-07-11,10:00:00,2024,7,11,10,2412.10009765625,2423.699951171875,2409.800048828125,2423.5,27241,11.300048828125,0.46845406918425425
2024-07-11 11:00:00-04:00,2024-07-11,11:00:00,2024,7,11,11,2423.5,2430.39990234375,2418.10009765625,2423.0,27408,-0.5,-0.02063131834124654
2024-07-11 12:00:00-04:00,2024-07-11,12:00:00,2024,7,11,12,2423.0,2425.10009765625,2417.199951171875,2417.5,10649,-5.5,-0.22699133305819075
2024-07-11 13:00:00-04:00,2024-07-11,13:00:00,2024,7,11,13,2417.39990234375,2422.39990234375,2416.800048828125,2419.199951171875,25834,1.699951171875,0.07031855933299358
2024-07-11 14:00:00-04:00,2024-07-11,14:00:00,2024,7,11,14,2419.199951171875,2422.300048828125,2418.39990234375,2422.10009765625,5101,2.900146484375,0.1198803961189876
2024-07-11 15:00:00-04:00,2024-07-11,15:00:00,2024,7,11,15,2422.0,2424.300048828125,2419.60009765625,2419.800048828125,6420,-2.300048828125,-0.09496093205852985
2024-07-11 16:00:00-04:00,2024-07-11,16:00:00,2024,7,11,16,2419.800048828125,2421.39990234375,2418.699951171875,2420.89990234375,4503,1.099853515625,0.045452247848221106
2024-07-11 18:00:00-04:00,2024-07-11,18:00:00,2024,7,11,18,2421.0,2421.699951171875,2416.39990234375,2419.300048828125,0,-1.599853515625,-0.06608507497877225
2024-07-11 19:00:00-04:00,2024-07-11,19:00:00,2024,7,11,19,2419.199951171875,2421.60009765625,2417.300048828125,2421.39990234375,3203,2.099853515625,0.08679591093474492
2024-07-11 20:00:00-04:00,2024-07-11,20:00:00,2024,7,11,20,2421.300048828125,2421.800048828125,2416.39990234375,2417.39990234375,2784,-4.0,-0.1651936962633993
2024-07-11 21:00:00-04:00,2024-07-11,21:00:00,2024,7,11,21,2417.300048828125,2419.800048828125,2412.5,2413.300048828125,5770,-4.099853515625,-0.1695976537291144
2024-07-11 22:00:00-04:00,2024-07-11,22:00:00,2024,7,11,22,2413.300048828125,2416.39990234375,2412.10009765625,2415.0,4141,1.699951171875,0.0704409372013437
2024-07-11 23:00:00-04:00,2024-07-11,23:00:00,2024,7,11,23,2414.89990234375,2415.60009765625,2413.89990234375,2414.199951171875,1632,-0.800048828125,-0.033128315864394686
2024-07-12 00:00:00-04:00,2024-07-12,00:00:00,2024,7,12,0,2414.10009765625,2415.300048828125,2413.5,2414.0,1305,-0.199951171875,-0.00828229541541825
2024-07-12 01:00:00-04:00,2024-07-12,01:00:00,2024,7,12,1,2414.0,2415.39990234375,2410.699951171875,2413.300048828125,3579,-0.699951171875,-0.02899549179267158
2024-07-12 02:00:00-04:00,2024-07-12,02:00:00,2024,7,12,2,2413.199951171875,2413.60009765625,2407.60009765625,2409.60009765625,5996,-3.699951171875,-0.15331500837086898
2024-07-12 03:00:00-04:00,2024-07-12,03:00:00,2024,7,12,3,2409.5,2410.89990234375,2405.5,2409.39990234375,6091,-0.2001953125,-0.008308238063847728
2024-07-12 04:00:00-04:00,2024-07-12,04:00:00,2024,7,12,4,2409.300048828125,2413.5,2409.0,2412.699951171875,4480,3.300048828125,0.13696559151159526
2024-07-12 05:00:00-04:00,2024-07-12,05:00:00,2024,7,12,5,2412.699951171875,2413.60009765625,2408.300048828125,2410.10009765625,3981,-2.599853515625,-0.1077570177908882
